ID	GSE	SUBSET	GSM	GPL	SOFT_NUMSPACE	AVAIL	FILE	PATHWAY	CELLS	EFFECT	TREATMENT	TIME	COMMENT
ARR00425	GSE21989	GSE21989b	GSM546916	GPL570	log	normalized	CELS/GSE21989/GSM546916.CEL	Insulin	HUVECs	activating	treated with Insulin	1.66 h	1 replicate each, part of time series
ARR00426	GSE24422	GSE24422a	GSM601621	GPL570	linear	raw	CELS/GSE24422/GSM601621.CEL	Insulin	hMSC adipocytes, mixed fraction	control	treated with 20 nM Insulin	5 h	2 replicates each, different fractions of cells
ARR00427	GSE24422	GSE24422a	GSM601622	GPL570	linear	raw	CELS/GSE24422/GSM601622.CEL	Insulin	hMSC adipocytes, mixed fraction	control	treated with 20 nM Insulin	5 h	2 replicates each, different fractions of cells
ARR00428	GSE24422	GSE24422a	GSM601623	GPL570	linear	raw	CELS/GSE24422/GSM601623.CEL	Insulin	hMSC adipocytes, mixed fraction	activating	treated with 20 nM Insulin	5 h	2 replicates each, different fractions of cells
ARR00429	GSE24422	GSE24422a	GSM601624	GPL570	linear	raw	CELS/GSE24422/GSM601624.CEL	Insulin	hMSC adipocytes, mixed fraction	activating	treated with 20 nM Insulin	5 h	2 replicates each, different fractions of cells
ARR00430	GSE9105	GSE9105k	GSM230444	GPL96	log	normalized	CELS/GSE9105/GSM230444.CEL	Insulin	primary muscle cells	control	treated with euglycemic hyperinsulinemic clamp	0.5 h	1 replicate each, part of time series, 12 donors
ARR00431	GSE9105	GSE9105k	GSM230445	GPL96	log	normalized	CELS/GSE9105/GSM230445.CEL	Insulin	primary muscle cells	activating	treated with euglycemic hyperinsulinemic clamp	0.5 h	1 replicate each, part of time series, 12 donors
ARR00432	GSE9105	GSE9105l	GSM230444	GPL96	log	normalized	CELS/GSE9105/GSM230444.CEL	Insulin	primary muscle cells	control	treated with euglycemic hyperinsulinemic clamp	4 h	1 replicate each, part of time series, 12 donors
ARR00433	GSE9105	GSE9105l	GSM230446	GPL96	log	normalized	CELS/GSE9105/GSM230446.CEL	Insulin	primary muscle cells	activating	treated with euglycemic hyperinsulinemic clamp	4 h	1 replicate each, part of time series, 12 donors
ARR00434	GSE19123	GSE19123	GSM474352	GPL570	log	normalized	CELS/GSE19123/GSM474352.CEL	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00435	GSE19123	GSE19123	GSM474353	GPL570	log	normalized	CELS/GSE19123/GSM474353.CEL	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00436	GSE19123	GSE19123	GSM474354	GPL570	log	normalized	CELS/GSE19123/GSM474354.CEL	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00437	GSE19123	GSE19123	GSM474355	GPL570	log	normalized	CELS/GSE19123/GSM474355.CEL	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00438	GSE19123	GSE19123	GSM474356	GPL570	log	normalized	CELS/GSE19123/GSM474356.CEL	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00439	GSE19123	GSE19123	GSM474367	GPL570	log	normalized	CELS/GSE19123/GSM474367.CEL	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00440	GSE19123	GSE19123	GSM474368	GPL570	log	normalized	CELS/GSE19123/GSM474368.CEL	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00441	GSE19123	GSE19123	GSM474369	GPL570	log	normalized	CELS/GSE19123/GSM474369.CEL	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00442	GSE19123	GSE19123	GSM474370	GPL570	log	normalized	CELS/GSE19123/GSM474370.CEL	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00443	GSE19123	GSE19123	GSM474371	GPL570	log	normalized	CELS/GSE19123/GSM474371.CEL	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	4 h	5 replicates each
ARR00444	GSE5258	GSE5258	GSM118799	GPL96	log	raw	CELS/GSE5258/GSM118799.CEL	Hypoxia	MCF7 cells	control	treated with 0.1mM cobalt chloride	6 h	3 replicates each, cobald cloride induces HIF1
ARR00445	GSE5258	GSE5258	GSM118848	GPL96	log	raw	CELS/GSE5258/GSM118848.CEL	Hypoxia	MCF7 cells	control	treated with 0.1mM cobalt chloride	6 h	3 replicates each, cobald cloride induces HIF1
ARR00446	GSE5258	GSE5258	GSM118922	GPL96	log	raw	CELS/GSE5258/GSM118922.CEL	Hypoxia	MCF7 cells	control	treated with 0.1mM cobalt chloride	6 h	3 replicates each, cobald cloride induces HIF1
ARR00447	GSE5258	GSE5258	GSM118850	GPL96	log	raw	CELS/GSE5258/GSM118850.CEL	Hypoxia	MCF7 cells	activating	treated with 0.1mM cobalt chloride	6 h	3 replicates each, cobald cloride induces HIF1
ARR00448	GSE5258	GSE5258	GSM118855	GPL96	log	raw	CELS/GSE5258/GSM118855.CEL	Hypoxia	MCF7 cells	activating	treated with 0.1mM cobalt chloride	6 h	3 replicates each, cobald cloride induces HIF1
ARR00449	GSE5258	GSE5258	GSM118928	GPL96	log	raw	CELS/GSE5258/GSM118928.CEL	Hypoxia	MCF7 cells	activating	treated with 0.1mM cobalt chloride	6 h	3 replicates each, cobald cloride induces HIF1
ARR00450	GSE27813	GSE27813	GSM686788	GPL10558	log	normalized	NA	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each, contain control shRNA
ARR00451	GSE27813	GSE27813	GSM686789	GPL10558	log	normalized	NA	Hypoxia	MCF-7 cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each, contain control shRNA
ARR00452	GSE27813	GSE27813	GSM686790	GPL10558	log	normalized	NA	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each, contain control shRNA
ARR00453	GSE27813	GSE27813	GSM686791	GPL10558	log	normalized	NA	Hypoxia	MCF-7 cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each, contain control shRNA
ARR00454	GSE33521	GSE33521	GSM829385	GPL6480	log	normalized	NA	Hypoxia	HeLa cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each
ARR00455	GSE33521	GSE33521	GSM829386	GPL6480	log	normalized	NA	Hypoxia	HeLa cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each
ARR00456	GSE33521	GSE33521	GSM829387	GPL6480	log	normalized	NA	Hypoxia	HeLa cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each
ARR00457	GSE33521	GSE33521	GSM829388	GPL6480	log	normalized	NA	Hypoxia	HeLa cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each
ARR00458	GSE1056	GSE1056	GSM17082	GPL91	log	raw	NA	Hypoxia	Hep3B cells	control	treated with 1% oxygen hypoxia	2 h	2 replicates each
ARR00459	GSE1056	GSE1056	GSM17083	GPL91	log	raw	NA	Hypoxia	Hep3B cells	control	treated with 1% oxygen hypoxia	2 h	2 replicates each
ARR00460	GSE1056	GSE1056	GSM17088	GPL91	log	raw	NA	Hypoxia	Hep3B cells	activating	treated with 1% oxygen hypoxia	2 h	2 replicates each
ARR00461	GSE1056	GSE1056	GSM17089	GPL91	log	raw	NA	Hypoxia	Hep3B cells	activating	treated with 1% oxygen hypoxia	2 h	2 replicates each
ARR00462	GSE18494	GSE18494a	GSM460669	GPL9419	log	normalized	NA	Hypoxia	HepG2 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00463	GSE18494	GSE18494a	GSM460670	GPL9419	log	normalized	NA	Hypoxia	HepG2 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00464	GSE18494	GSE18494a	GSM460671	GPL9419	log	normalized	NA	Hypoxia	HepG2 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00465	GSE18494	GSE18494a	GSM460672	GPL9419	log	normalized	NA	Hypoxia	HepG2 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00466	GSE18494	GSE18494a	GSM460673	GPL9419	log	normalized	NA	Hypoxia	HepG2 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00467	GSE18494	GSE18494a	GSM460674	GPL9419	log	normalized	NA	Hypoxia	HepG2 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00468	GSE17188	GSE17188b	GSM429897	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 SCP2 cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00469	GSE17188	GSE17188b	GSM429898	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 SCP2 cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00470	GSE17188	GSE17188b	GSM429899	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 SCP2 cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00471	GSE17188	GSE17188b	GSM429900	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 SCP2 cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00472	GSE18494	GSE18494c	GSM460693	GPL9419	log	normalized	NA	Hypoxia	MB231 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00473	GSE18494	GSE18494c	GSM460694	GPL9419	log	normalized	NA	Hypoxia	MB231 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00474	GSE18494	GSE18494c	GSM460695	GPL9419	log	normalized	NA	Hypoxia	MB231 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00475	GSE18494	GSE18494c	GSM460696	GPL9419	log	normalized	NA	Hypoxia	MB231 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00476	GSE18494	GSE18494c	GSM460697	GPL9419	log	normalized	NA	Hypoxia	MB231 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00477	GSE18494	GSE18494c	GSM460698	GPL9419	log	normalized	NA	Hypoxia	MB231 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00478	GSE18494	GSE18494b	GSM460681	GPL9419	log	normalized	NA	Hypoxia	U87 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00479	GSE18494	GSE18494b	GSM460682	GPL9419	log	normalized	NA	Hypoxia	U87 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00480	GSE18494	GSE18494b	GSM460683	GPL9419	log	normalized	NA	Hypoxia	U87 cells	control	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00481	GSE18494	GSE18494b	GSM460684	GPL9419	log	normalized	NA	Hypoxia	U87 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00482	GSE18494	GSE18494b	GSM460685	GPL9419	log	normalized	NA	Hypoxia	U87 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00483	GSE18494	GSE18494b	GSM460686	GPL9419	log	normalized	NA	Hypoxia	U87 cells	activating	treated with 0.5% oxygen hypoxia	4 h	3 replicates each, different cell lines
ARR00484	GSE28603	GSE28603a	GSM707909	GPL570	log	raw	CELS/GSE28603/GSM707909.CEL	Hypoxia	SGBS adipocytes	control	treated with 1% oxygen hypoxia	3 h	3 replicates each, part of time series
ARR00485	GSE28603	GSE28603a	GSM707913	GPL570	log	raw	CELS/GSE28603/GSM707913.CEL	Hypoxia	SGBS adipocytes	control	treated with 1% oxygen hypoxia	3 h	3 replicates each, part of time series
ARR00486	GSE28603	GSE28603a	GSM707917	GPL570	log	raw	CELS/GSE28603/GSM707917.CEL	Hypoxia	SGBS adipocytes	control	treated with 1% oxygen hypoxia	3 h	3 replicates each, part of time series
ARR00487	GSE28603	GSE28603a	GSM707910	GPL570	log	raw	CELS/GSE28603/GSM707910.CEL	Hypoxia	SGBS adipocytes	activating	treated with 1% oxygen hypoxia	3 h	3 replicates each, part of time series
ARR00488	GSE28603	GSE28603a	GSM707914	GPL570	log	raw	CELS/GSE28603/GSM707914.CEL	Hypoxia	SGBS adipocytes	activating	treated with 1% oxygen hypoxia	3 h	3 replicates each, part of time series
ARR00489	GSE28603	GSE28603a	GSM707918	GPL570	log	raw	CELS/GSE28603/GSM707918.CEL	Hypoxia	SGBS adipocytes	activating	treated with 1% oxygen hypoxia	3 h	3 replicates each, part of time series
ARR00490	GSE28603	GSE28603b	GSM707909	GPL570	log	raw	CELS/GSE28603/GSM707909.CEL	Hypoxia	SGBS adipocytes	control	treated with 1% oxygen hypoxia	6 h	3 replicates each, part of time series
ARR00491	GSE28603	GSE28603b	GSM707913	GPL570	log	raw	CELS/GSE28603/GSM707913.CEL	Hypoxia	SGBS adipocytes	control	treated with 1% oxygen hypoxia	6 h	3 replicates each, part of time series
ARR00492	GSE28603	GSE28603b	GSM707917	GPL570	log	raw	CELS/GSE28603/GSM707917.CEL	Hypoxia	SGBS adipocytes	control	treated with 1% oxygen hypoxia	6 h	3 replicates each, part of time series
ARR00493	GSE28603	GSE28603b	GSM707911	GPL570	log	raw	CELS/GSE28603/GSM707911.CEL	Hypoxia	SGBS adipocytes	activating	treated with 1% oxygen hypoxia	6 h	3 replicates each, part of time series
ARR00494	GSE28603	GSE28603b	GSM707915	GPL570	log	raw	CELS/GSE28603/GSM707915.CEL	Hypoxia	SGBS adipocytes	activating	treated with 1% oxygen hypoxia	6 h	3 replicates each, part of time series
ARR00495	GSE28603	GSE28603b	GSM707919	GPL570	log	raw	CELS/GSE28603/GSM707919.CEL	Hypoxia	SGBS adipocytes	activating	treated with 1% oxygen hypoxia	6 h	3 replicates each, part of time series
ARR00496	GSE17188	GSE17188a	GSM429891	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 LM2 cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00497	GSE17188	GSE17188a	GSM429892	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 LM2 cells	control	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00498	GSE17188	GSE17188a	GSM429893	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 LM2 cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00499	GSE17188	GSE17188a	GSM429894	GPL6480	linear	raw	NA	Hypoxia	MDA-MB-231 LM2 cells	activating	treated with 1% oxygen hypoxia	6 h	2 replicates each, different cell lines
ARR00500	GSE25452	GSE25452	GSM624690	GPL5188	log	normalized	NA	Hypoxia	HEK293 cells	control	treated with 1% oxygen hypoxia	2 h	2 replicates each, contain control vector
ARR00501	GSE25452	GSE25452	GSM624691	GPL5188	log	normalized	NA	Hypoxia	HEK293 cells	control	treated with 1% oxygen hypoxia	2 h	2 replicates each, contain control vector
ARR00502	GSE25452	GSE25452	GSM624694	GPL5188	log	normalized	NA	Hypoxia	HEK293 cells	activating	treated with 1% oxygen hypoxia	2 h	2 replicates each, contain control vector
ARR00503	GSE25452	GSE25452	GSM624695	GPL5188	log	normalized	NA	Hypoxia	HEK293 cells	activating	treated with 1% oxygen hypoxia	2 h	2 replicates each, contain control vector
ARR00504	GSE16251	GSE16251aTNFa	GSM409180	GPL8601	linear	raw	NA	TNFa	primary PBMCs	control	treated with TNFa	0.5 h	1 replicate each, part of time series, time respective control
ARR00505	GSE16251	GSE16251aTNFa	GSM409184	GPL8601	linear	raw	NA	TNFa	primary PBMCs	activating	treated with TNFa	0.5 h	1 replicate each, part of time series, time respective control
ARR00506	GSE13837	GSE13837q	GSM348030	GPL570	linear	raw	CELS/GSE13837/GSM348030.CEL	TNFa	synovial fibroblasts, female, age 67, rheumatoid arthritis	control	treated with TNFa 10 ng/ml	2 h	always compared to the 0 h time point
ARR00507	GSE13837	GSE13837q	GSM348037	GPL570	linear	raw	CELS/GSE13837/GSM348037.CEL	TNFa	synovial fibroblasts, female, age 67, rheumatoid arthritis	control	treated with TNFa 10 ng/ml	2 h	always compared to the 0 h time point
ARR00508	GSE13837	GSE13837q	GSM348034	GPL570	linear	raw	CELS/GSE13837/GSM348034.CEL	TNFa	synovial fibroblasts, female, age 67, rheumatoid arthritis	activating	treated with TNFa 10 ng/ml	2 h	always compared to the 0 h time point
ARR00509	GSE27870	GSE27870g	GSM688449	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	control	treatment with 10ng/ml TNFa	6 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00510	GSE27870	GSE27870g	GSM688450	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	control	treatment with 10ng/ml TNFa	6 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00511	GSE27870	GSE27870g	GSM688451	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	control	treatment with 10ng/ml TNFa	6 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00512	GSE27870	GSE27870g	GSM688470	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 10ng/ml TNFa	6 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00513	GSE27870	GSE27870g	GSM688471	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 10ng/ml TNFa	6 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00514	GSE27870	GSE27870g	GSM688472	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 10ng/ml TNFa	6 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00515	GSE27870	GSE27870d	GSM688449	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	control	treatment with 10ng/ml TNFa	3 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00516	GSE27870	GSE27870d	GSM688450	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	control	treatment with 10ng/ml TNFa	3 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00517	GSE27870	GSE27870d	GSM688451	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	control	treatment with 10ng/ml TNFa	3 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00518	GSE27870	GSE27870d	GSM688461	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 10ng/ml TNFa	3 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00519	GSE27870	GSE27870d	GSM688462	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 10ng/ml TNFa	3 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00520	GSE27870	GSE27870d	GSM688463	GPL4044	log	raw	NA	TNFa	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 10ng/ml TNFa	3 h	3 replicates each, part of time series (1, 1.5, 2, 3, 4, 5, 6 h)
ARR00521	GSE9055	GSE9055a	GSM229941	GPL570	linear	raw	CELS/GSE9055/GSM229941.CEL	TNFa	HUVEC (Human umbilical vein cells)	control	treated with TNFa 10 ng/ml after 18 h serum starvation	0.5 h	time series every 15 min until 8 h
ARR00522	GSE9055	GSE9055a	GSM229910	GPL570	linear	raw	CELS/GSE9055/GSM229910.CEL	TNFa	HUVEC (Human umbilical vein cells)	activating	treated with TNFa 10 ng/ml after 18 h serum starvation	0.5 h	time series every 15 min until 8 h
ARR00523	GSE8166	GSE8166	GSM202176	GPL570	linear	raw	CELS/GSE8166/GSM202176.CEL	TNFa	human umbilical vein endothelial cells)	control	treated with TNFa 1ng/ml cultured in M199 medium	3 h	comment
ARR00524	GSE8166	GSE8166	GSM202183	GPL570	linear	raw	CELS/GSE8166/GSM202183.CEL	TNFa	human umbilical vein endothelial cells)	activating	treated with TNFa 1ng/ml cultured in M199 medium	3 h	comment
ARR00525	GSE13837	GSE13837c	GSM347191	GPL570	linear	raw	CELS/GSE13837/GSM347191.CEL	TNFa	synovial fibroblasts, female, age 65, rheumatoid arthritis	control	treated with TNFa 10 ng/ml	4 h	always compared to the 0 h time point
ARR00526	GSE13837	GSE13837c	GSM347193	GPL570	linear	raw	CELS/GSE13837/GSM347193.CEL	TNFa	synovial fibroblasts, female, age 65, rheumatoid arthritis	control	treated with TNFa 10 ng/ml	4 h	always compared to the 0 h time point
